train_cost,test_cost,train_effeciency,test_efficiency
7.14698,17.3852,1,0.872385
7.14685,17.3849,1,0.872385
7.14673,17.3846,1,0.872385
7.1466,17.3843,1,0.872385
7.14647,17.384,1,0.872385
7.14635,17.3837,1,0.872385
7.14622,17.3834,1,0.872385
7.1461,17.3831,1,0.872385
7.14597,17.3828,1,0.872385
7.14585,17.3825,1,0.872385
7.14572,17.3823,1,0.872385
7.1456,17.382,1,0.872385
7.14547,17.3817,1,0.872385
7.14535,17.3814,1,0.872385
7.14522,17.3811,1,0.872385
7.1451,17.3808,1,0.872385
7.14497,17.3805,1,0.872385
7.14484,17.3802,1,0.872385
7.14472,17.3799,1,0.872385
7.14459,17.3796,1,0.872385
7.14447,17.3793,1,0.872385
7.14434,17.379,1,0.872385
7.14422,17.3787,1,0.872385
7.14409,17.3784,1,0.872385
7.14397,17.3781,1,0.872385
7.14384,17.3778,1,0.872385
7.14372,17.3775,1,0.872385
7.14359,17.3772,1,0.872385
7.14347,17.3769,1,0.872385
7.14334,17.3766,1,0.872385
7.14322,17.3764,1,0.872385
7.14309,17.3761,1,0.872385
7.14296,17.3758,1,0.872385
7.14284,17.3755,1,0.872385
7.14271,17.3752,1,0.872385
7.14259,17.3749,1,0.872385
7.14246,17.3746,1,0.872385
7.14234,17.3743,1,0.872385
7.14221,17.374,1,0.872385
7.14209,17.3737,1,0.872385
7.14196,17.3734,1,0.872385
7.14184,17.3731,1,0.872385
7.14171,17.3728,1,0.872385
7.14159,17.3725,1,0.872385
7.14146,17.3722,1,0.872385
7.14134,17.3719,1,0.872385
7.14121,17.3716,1,0.872385
7.14109,17.3713,1,0.872385
7.14096,17.371,1,0.872385
7.14083,17.3707,1,0.872385
7.14071,17.3705,1,0.872385
7.14058,17.3702,1,0.872385
7.14046,17.3699,1,0.872385
7.14033,17.3696,1,0.872385
7.14021,17.3693,1,0.872385
7.14008,17.369,1,0.872385
7.13996,17.3687,1,0.872385
7.13983,17.3684,1,0.872385
7.13971,17.3681,1,0.872385
7.13958,17.3678,1,0.872385
7.13946,17.3675,1,0.872385
7.13933,17.3672,1,0.872385
7.13921,17.3669,1,0.872385
7.13908,17.3666,1,0.872385
7.13896,17.3663,1,0.872385
7.13883,17.366,1,0.872385
7.13871,17.3657,1,0.872385
7.13858,17.3654,1,0.872385
7.13845,17.3651,1,0.872385
7.13833,17.3649,1,0.872385
7.1382,17.3646,1,0.872385
7.13808,17.3643,1,0.872385
7.13795,17.364,1,0.872385
7.13783,17.3637,1,0.872385
7.1377,17.3634,1,0.872385
7.13758,17.3631,1,0.872385
7.13745,17.3628,1,0.872385
7.13733,17.3625,1,0.872385
7.1372,17.3622,1,0.872385
7.13708,17.3619,1,0.872385
7.13695,17.3616,1,0.872385
7.13683,17.3613,1,0.872385
7.1367,17.361,1,0.872385
7.13658,17.3607,1,0.872385
7.13645,17.3604,1,0.872385
7.13633,17.3601,1,0.872385
7.1362,17.3598,1,0.872385
7.13608,17.3595,1,0.872385
7.13595,17.3593,1,0.872385
7.13583,17.359,1,0.872385
7.1357,17.3587,1,0.872385
7.13558,17.3584,1,0.872385
7.13545,17.3581,1,0.872385
7.13532,17.3578,1,0.872385
7.1352,17.3575,1,0.872385
7.13507,17.3572,1,0.872385
7.13495,17.3569,1,0.872385
7.13482,17.3566,1,0.872385
7.1347,17.3563,1,0.872385
7.13457,17.356,1,0.872385
7.13445,17.3557,1,0.872385
7.13432,17.3554,1,0.872385
7.1342,17.3551,1,0.872385
7.13407,17.3548,1,0.872385
7.13395,17.3545,1,0.872385
7.13382,17.3542,1,0.872385
7.1337,17.3539,1,0.872385
7.13357,17.3537,1,0.872385
7.13345,17.3534,1,0.872385
7.13332,17.3531,1,0.872385
7.1332,17.3528,1,0.872385
7.13307,17.3525,1,0.872385
7.13295,17.3522,1,0.872385
7.13282,17.3519,1,0.872385
7.1327,17.3516,1,0.872385
7.13257,17.3513,1,0.872385
7.13245,17.351,1,0.872385
7.13232,17.3507,1,0.872385
7.1322,17.3504,1,0.872385
7.13207,17.3501,1,0.872385
7.13195,17.3498,1,0.872385
7.13182,17.3495,1,0.872385
7.1317,17.3492,1,0.872385
7.13157,17.3489,1,0.872385
7.13145,17.3486,1,0.872385
7.13132,17.3484,1,0.872385
7.1312,17.3481,1,0.872385
7.13107,17.3478,1,0.872385
7.13095,17.3475,1,0.872385
7.13082,17.3472,1,0.872385
7.1307,17.3469,1,0.872385
7.13057,17.3466,1,0.872385
7.13045,17.3463,1,0.872385
7.13032,17.346,1,0.872385
7.13019,17.3457,1,0.872385
7.13007,17.3454,1,0.872385
7.12994,17.3451,1,0.872385
7.12982,17.3448,1,0.872385
7.12969,17.3445,1,0.872385
7.12957,17.3442,1,0.872385
7.12944,17.3439,1,0.872385
7.12932,17.3436,1,0.872385
7.12919,17.3433,1,0.872385
7.12907,17.3431,1,0.872385
7.12894,17.3428,1,0.872385
7.12882,17.3425,1,0.872385
7.12869,17.3422,1,0.872385
7.12857,17.3419,1,0.872385
7.12844,17.3416,1,0.872385
7.12832,17.3413,1,0.872385
7.12819,17.341,1,0.872385
7.12807,17.3407,1,0.872385
7.12794,17.3404,1,0.872385
7.12782,17.3401,1,0.872385
7.12769,17.3398,1,0.872385
7.12757,17.3395,1,0.872385
7.12744,17.3392,1,0.872385
7.12732,17.3389,1,0.872385
7.12719,17.3386,1,0.872385
7.12707,17.3383,1,0.872385
7.12694,17.338,1,0.872385
7.12682,17.3378,1,0.872385
7.12669,17.3375,1,0.872385
7.12657,17.3372,1,0.872385
7.12644,17.3369,1,0.872385
7.12632,17.3366,1,0.872385
7.12619,17.3363,1,0.872385
7.12607,17.336,1,0.872385
7.12594,17.3357,1,0.872385
7.12582,17.3354,1,0.872385
7.12569,17.3351,1,0.872385
7.12557,17.3348,1,0.872385
7.12544,17.3345,1,0.872385
7.12532,17.3342,1,0.872385
7.12519,17.3339,1,0.872385
7.12507,17.3336,1,0.872385
7.12494,17.3333,1,0.872385
7.12482,17.333,1,0.872385
7.12469,17.3328,1,0.872385
7.12457,17.3325,1,0.872385
7.12444,17.3322,1,0.872385
7.12432,17.3319,1,0.872385
7.12419,17.3316,1,0.872385
7.12407,17.3313,1,0.872385
7.12394,17.331,1,0.872385
7.12382,17.3307,1,0.872385
7.12369,17.3304,1,0.872385
7.12357,17.3301,1,0.872385
7.12344,17.3298,1,0.872385
7.12332,17.3295,1,0.872385
7.12319,17.3292,1,0.872385
7.12307,17.3289,1,0.872385
7.12295,17.3286,1,0.872385
7.12282,17.3283,1,0.872385
7.1227,17.328,1,0.872385
7.12257,17.3278,1,0.872385
7.12245,17.3275,1,0.872385
7.12232,17.3272,1,0.872385
7.1222,17.3269,1,0.872385
7.12207,17.3266,1,0.872385
7.12195,17.3263,1,0.872385
7.12182,17.326,1,0.872385
7.1217,17.3257,1,0.872385
7.12157,17.3254,1,0.872385
7.12145,17.3251,1,0.872385
7.12132,17.3248,1,0.872385
7.1212,17.3245,1,0.872385
7.12107,17.3242,1,0.872385
7.12095,17.3239,1,0.872385
7.12082,17.3236,1,0.872385
7.1207,17.3233,1,0.872385
7.12057,17.323,1,0.872385
7.12045,17.3228,1,0.872385
7.12032,17.3225,1,0.872385
7.1202,17.3222,1,0.872385
7.12007,17.3219,1,0.872385
7.11995,17.3216,1,0.872385
7.11982,17.3213,1,0.872385
7.1197,17.321,1,0.872385
7.11957,17.3207,1,0.872385
7.11945,17.3204,1,0.872385
7.11932,17.3201,1,0.872385
7.1192,17.3198,1,0.872385
7.11907,17.3195,1,0.872385
7.11895,17.3192,1,0.872385
7.11882,17.3189,1,0.872385
7.1187,17.3186,1,0.872385
7.11857,17.3183,1,0.872385
7.11845,17.318,1,0.872385
7.11832,17.3178,1,0.872385
7.1182,17.3175,1,0.872385
7.11807,17.3172,1,0.872385
7.11795,17.3169,1,0.872385
7.11783,17.3166,1,0.872385
7.1177,17.3163,1,0.872385
7.11758,17.316,1,0.872385
7.11745,17.3157,1,0.872385
7.11733,17.3154,1,0.872385
7.1172,17.3151,1,0.872385
7.11708,17.3148,1,0.872385
7.11695,17.3145,1,0.872385
7.11683,17.3142,1,0.872385
7.1167,17.3139,1,0.872385
7.11658,17.3136,1,0.872385
7.11645,17.3133,1,0.872385
7.11633,17.3131,1,0.872385
7.1162,17.3128,1,0.872385
7.11608,17.3125,1,0.872385
7.11595,17.3122,1,0.872385
7.11583,17.3119,1,0.872385
7.1157,17.3116,1,0.872385
7.11558,17.3113,1,0.872385
7.11545,17.311,1,0.872385
7.11533,17.3107,1,0.872385
7.1152,17.3104,1,0.872385
7.11508,17.3101,1,0.872385
7.11495,17.3098,1,0.872385
7.11483,17.3095,1,0.872385
7.11471,17.3092,1,0.872385
7.11458,17.3089,1,0.872385
7.11446,17.3086,1,0.872385
7.11433,17.3084,1,0.872385
7.11421,17.3081,1,0.872385
7.11408,17.3078,1,0.872385
7.11396,17.3075,1,0.872385
7.11383,17.3072,1,0.872385
7.11371,17.3069,1,0.872385
7.11358,17.3066,1,0.872385
7.11346,17.3063,1,0.872385
7.11333,17.306,1,0.872385
7.11321,17.3057,1,0.872385
7.11308,17.3054,1,0.872385
7.11296,17.3051,1,0.872385
7.11283,17.3048,1,0.872385
7.11271,17.3045,1,0.872385
7.11258,17.3042,1,0.872385
7.11246,17.3039,1,0.872385
7.11234,17.3037,1,0.872385
7.11221,17.3034,1,0.872385
7.11209,17.3031,1,0.872385
7.11196,17.3028,1,0.872385
7.11184,17.3025,1,0.872385
7.11171,17.3022,1,0.872385
7.11159,17.3019,1,0.872385
7.11146,17.3016,1,0.872385
7.11134,17.3013,1,0.872385
7.11121,17.301,1,0.872385
7.11109,17.3007,1,0.872385
7.11096,17.3004,1,0.872385
7.11084,17.3001,1,0.872385
7.11071,17.2998,1,0.872385
7.11059,17.2995,1,0.872385
7.11046,17.2992,1,0.872385
7.11034,17.299,1,0.872385
7.11022,17.2987,1,0.872385
7.11009,17.2984,1,0.872385
7.10997,17.2981,1,0.872385
7.10984,17.2978,1,0.872385
7.10972,17.2975,1,0.872385
7.10959,17.2972,1,0.872385
7.10947,17.2969,1,0.872385
7.10934,17.2966,1,0.872385
7.10922,17.2963,1,0.872385
7.10909,17.296,1,0.872385
7.10897,17.2957,1,0.872385
7.10884,17.2954,1,0.872385
7.10872,17.2951,1,0.872385
7.10859,17.2948,1,0.872385
7.10847,17.2946,1,0.872385
7.10835,17.2943,1,0.872385
7.10822,17.294,1,0.872385
7.1081,17.2937,1,0.872385
7.10797,17.2934,1,0.872385
7.10785,17.2931,1,0.872385
7.10772,17.2928,1,0.872385
7.1076,17.2925,1,0.872385
7.10747,17.2922,1,0.872385
7.10735,17.2919,1,0.872385
7.10722,17.2916,1,0.872385
7.1071,17.2913,1,0.872385
7.10697,17.291,1,0.872385
7.10685,17.2907,1,0.872385
7.10673,17.2904,1,0.872385
7.1066,17.2902,1,0.872385
7.10648,17.2899,1,0.872385
7.10635,17.2896,1,0.872385
7.10623,17.2893,1,0.872385
7.1061,17.289,1,0.872385
7.10598,17.2887,1,0.872385
7.10585,17.2884,1,0.872385
7.10573,17.2881,1,0.872385
7.1056,17.2878,1,0.872385
7.10548,17.2875,1,0.872385
7.10535,17.2872,1,0.872385
7.10523,17.2869,1,0.872385
7.10511,17.2866,1,0.872385
7.10498,17.2863,1,0.872385
7.10486,17.286,1,0.872385
7.10473,17.2858,1,0.872385
7.10461,17.2855,1,0.872385
7.10448,17.2852,1,0.872385
7.10436,17.2849,1,0.872385
7.10423,17.2846,1,0.872385
7.10411,17.2843,1,0.872385
7.10398,17.284,1,0.872385
7.10386,17.2837,1,0.872385
7.10374,17.2834,1,0.872385
7.10361,17.2831,1,0.872385
7.10349,17.2828,1,0.872385
7.10336,17.2825,1,0.872385
7.10324,17.2822,1,0.872385
7.10311,17.2819,1,0.872385
7.10299,17.2816,1,0.872385
7.10286,17.2814,1,0.872385
7.10274,17.2811,1,0.872385
7.10261,17.2808,1,0.872385
7.10249,17.2805,1,0.872385
7.10237,17.2802,1,0.872385
7.10224,17.2799,1,0.872385
7.10212,17.2796,1,0.872385
7.10199,17.2793,1,0.872385
7.10187,17.279,1,0.872385
7.10174,17.2787,1,0.872385
7.10162,17.2784,1,0.872385
7.10149,17.2781,1,0.872385
7.10137,17.2778,1,0.872385
7.10124,17.2775,1,0.872385
7.10112,17.2772,1,0.872385
7.101,17.277,1,0.872385
7.10087,17.2767,1,0.872385
7.10075,17.2764,1,0.872385
7.10062,17.2761,1,0.872385
7.1005,17.2758,1,0.872385
7.10037,17.2755,1,0.872385
7.10025,17.2752,1,0.872385
7.10012,17.2749,1,0.872385
7.1,17.2746,1,0.872385
7.09988,17.2743,1,0.872385
7.09975,17.274,1,0.872385
7.09963,17.2737,1,0.872385
7.0995,17.2734,1,0.872385
7.09938,17.2731,1,0.872385
7.09925,17.2728,1,0.872385
7.09913,17.2726,1,0.872385
7.099,17.2723,1,0.872385
7.09888,17.272,1,0.872385
7.09876,17.2717,1,0.872385
7.09863,17.2714,1,0.872385
7.09851,17.2711,1,0.872385
7.09838,17.2708,1,0.872385
7.09826,17.2705,1,0.872385
7.09813,17.2702,1,0.872385
7.09801,17.2699,1,0.872385
7.09788,17.2696,1,0.872385
7.09776,17.2693,1,0.872385
7.09764,17.269,1,0.872385
7.09751,17.2687,1,0.872385
7.09739,17.2685,1,0.872385
7.09726,17.2682,1,0.872385
7.09714,17.2679,1,0.872385
7.09701,17.2676,1,0.872385
7.09689,17.2673,1,0.872385
7.09676,17.267,1,0.872385
7.09664,17.2667,1,0.872385
7.09652,17.2664,1,0.872385
7.09639,17.2661,1,0.872385
7.09627,17.2658,1,0.872385
7.09614,17.2655,1,0.872385
7.09602,17.2652,1,0.872385
7.09589,17.2649,1,0.872385
7.09577,17.2646,1,0.872385
7.09564,17.2644,1,0.872385
7.09552,17.2641,1,0.872385
7.0954,17.2638,1,0.872385
7.09527,17.2635,1,0.872385
7.09515,17.2632,1,0.872385
7.09502,17.2629,1,0.872385
7.0949,17.2626,1,0.872385
7.09477,17.2623,1,0.872385
7.09465,17.262,1,0.872385
7.09453,17.2617,1,0.872385
7.0944,17.2614,1,0.872385
7.09428,17.2611,1,0.872385
7.09415,17.2608,1,0.872385
7.09403,17.2605,1,0.872385
7.0939,17.2603,1,0.872385
7.09378,17.26,1,0.872385
7.09365,17.2597,1,0.872385
7.09353,17.2594,1,0.872385
7.09341,17.2591,1,0.872385
7.09328,17.2588,1,0.872385
7.09316,17.2585,1,0.872385
7.09303,17.2582,1,0.872385
7.09291,17.2579,1,0.872385
7.09278,17.2576,1,0.872385
7.09266,17.2573,1,0.872385
7.09254,17.257,1,0.872385
7.09241,17.2567,1,0.872385
7.09229,17.2564,1,0.872385
7.09216,17.2562,1,0.872385
7.09204,17.2559,1,0.872385
7.09191,17.2556,1,0.872385
7.09179,17.2553,1,0.872385
7.09167,17.255,1,0.872385
7.09154,17.2547,1,0.872385
7.09142,17.2544,1,0.872385
7.09129,17.2541,1,0.872385
7.09117,17.2538,1,0.872385
7.09104,17.2535,1,0.872385
7.09092,17.2532,1,0.872385
7.0908,17.2529,1,0.872385
7.09067,17.2526,1,0.872385
7.09055,17.2523,1,0.872385
7.09042,17.2521,1,0.872385
7.0903,17.2518,1,0.872385
7.09017,17.2515,1,0.872385
7.09005,17.2512,1,0.872385
7.08993,17.2509,1,0.872385
7.0898,17.2506,1,0.872385
7.08968,17.2503,1,0.872385
7.08955,17.25,1,0.872385
7.08943,17.2497,1,0.872385
7.0893,17.2494,1,0.872385
7.08918,17.2491,1,0.872385
7.08906,17.2488,1,0.872385
7.08893,17.2485,1,0.872385
7.08881,17.2482,1,0.872385
7.08868,17.248,1,0.872385
7.08856,17.2477,1,0.872385
7.08843,17.2474,1,0.872385
7.08831,17.2471,1,0.872385
7.08819,17.2468,1,0.872385
7.08806,17.2465,1,0.872385
7.08794,17.2462,1,0.872385
7.08781,17.2459,1,0.872385
7.08769,17.2456,1,0.872385
7.08756,17.2453,1,0.872385
7.08744,17.245,1,0.872385
7.08732,17.2447,1,0.872385
7.08719,17.2444,1,0.872385
7.08707,17.2442,1,0.872385
7.08694,17.2439,1,0.872385
7.08682,17.2436,1,0.872385
7.08669,17.2433,1,0.872385
7.08657,17.243,1,0.872385
7.08645,17.2427,1,0.872385
7.08632,17.2424,1,0.872385
7.0862,17.2421,1,0.872385
7.08607,17.2418,1,0.872385
7.08595,17.2415,1,0.872385
7.08583,17.2412,1,0.872385
7.0857,17.2409,1,0.872385
7.08558,17.2406,1,0.872385
7.08545,17.2403,1,0.872385
7.08533,17.2401,1,0.872385
7.0852,17.2398,1,0.872385
7.08508,17.2395,1,0.872385
7.08496,17.2392,1,0.872385
7.08483,17.2389,1,0.872385
7.08471,17.2386,1,0.872385
7.08458,17.2383,1,0.872385
7.08446,17.238,1,0.872385
7.08434,17.2377,1,0.872385
7.08421,17.2374,1,0.872385
7.08409,17.2371,1,0.872385
7.08396,17.2368,1,0.872385
7.08384,17.2365,1,0.872385
7.08371,17.2363,1,0.872385
7.08359,17.236,1,0.872385
7.08347,17.2357,1,0.872385
7.08334,17.2354,1,0.872385
7.08322,17.2351,1,0.872385
7.08309,17.2348,1,0.872385
7.08297,17.2345,1,0.872385
7.08285,17.2342,1,0.872385
7.08272,17.2339,1,0.872385
7.0826,17.2336,1,0.872385
7.08247,17.2333,1,0.872385
7.08235,17.233,1,0.872385
7.08222,17.2327,1,0.872385
7.0821,17.2325,1,0.872385
7.08198,17.2322,1,0.872385
7.08185,17.2319,1,0.872385
7.08173,17.2316,1,0.872385
7.0816,17.2313,1,0.872385
7.08148,17.231,1,0.872385
7.08136,17.2307,1,0.872385
7.08123,17.2304,1,0.872385
7.08111,17.2301,1,0.872385
7.08098,17.2298,1,0.872385
7.08086,17.2295,1,0.872385
7.08074,17.2292,1,0.872385
7.08061,17.2289,1,0.872385
7.08049,17.2287,1,0.872385
7.08036,17.2284,1,0.872385
7.08024,17.2281,1,0.872385
7.08011,17.2278,1,0.872385
7.07999,17.2275,1,0.872385
7.07987,17.2272,1,0.872385
7.07974,17.2269,1,0.872385
7.07962,17.2266,1,0.872385
7.07949,17.2263,1,0.872385
7.07937,17.226,1,0.872385
7.07925,17.2257,1,0.872385
7.07912,17.2254,1,0.872385
7.079,17.2251,1,0.872385
7.07887,17.2249,1,0.872385
7.07875,17.2246,1,0.872385
7.07863,17.2243,1,0.872385
7.0785,17.224,1,0.872385
7.07838,17.2237,1,0.872385
7.07825,17.2234,1,0.872385
7.07813,17.2231,1,0.872385
7.07801,17.2228,1,0.872385
7.07788,17.2225,1,0.872385
7.07776,17.2222,1,0.872385
7.07763,17.2219,1,0.872385
7.07751,17.2216,1,0.872385
7.07739,17.2213,1,0.872385
7.07726,17.2211,1,0.872385
7.07714,17.2208,1,0.872385
7.07701,17.2205,1,0.872385
7.07689,17.2202,1,0.872385
7.07677,17.2199,1,0.872385
7.07664,17.2196,1,0.872385
7.07652,17.2193,1,0.872385
7.07639,17.219,1,0.872385
7.07627,17.2187,1,0.872385
7.07614,17.2184,1,0.872385
7.07602,17.2181,1,0.872385
7.0759,17.2178,1,0.872385
7.07577,17.2176,1,0.872385
7.07565,17.2173,1,0.872385
7.07552,17.217,1,0.872385
7.0754,17.2167,1,0.872385
7.07528,17.2164,1,0.872385
7.07515,17.2161,1,0.872385
7.07503,17.2158,1,0.872385
7.0749,17.2155,1,0.872385
7.07478,17.2152,1,0.872385
7.07466,17.2149,1,0.872385
7.07453,17.2146,1,0.872385
7.07441,17.2143,1,0.872385
7.07429,17.214,1,0.872385
7.07416,17.2138,1,0.872385
7.07404,17.2135,1,0.872385
7.07391,17.2132,1,0.872385
7.07379,17.2129,1,0.872385
7.07367,17.2126,1,0.872385
7.07354,17.2123,1,0.872385
7.07342,17.212,1,0.872385
7.07329,17.2117,1,0.872385
7.07317,17.2114,1,0.872385
7.07305,17.2111,1,0.872385
7.07292,17.2108,1,0.872385
7.0728,17.2105,1,0.872385
7.07267,17.2103,1,0.872385
7.07255,17.21,1,0.872385
7.07243,17.2097,1,0.872385
7.0723,17.2094,1,0.872385
7.07218,17.2091,1,0.872385
7.07205,17.2088,1,0.872385
7.07193,17.2085,1,0.872385
7.07181,17.2082,1,0.872385
7.07168,17.2079,1,0.872385
7.07156,17.2076,1,0.872385
7.07143,17.2073,1,0.872385
7.07131,17.207,1,0.872385
7.07119,17.2067,1,0.872385
7.07106,17.2065,1,0.872385
7.07094,17.2062,1,0.872385
7.07081,17.2059,1,0.872385
7.07069,17.2056,1,0.872385
7.07057,17.2053,1,0.872385
7.07044,17.205,1,0.872385
7.07032,17.2047,1,0.872385
7.0702,17.2044,1,0.872385
7.07007,17.2041,1,0.872385
7.06995,17.2038,1,0.872385
7.06982,17.2035,1,0.872385
7.0697,17.2032,1,0.872385
7.06958,17.203,1,0.872385
7.06945,17.2027,1,0.872385
7.06933,17.2024,1,0.872385
7.0692,17.2021,1,0.872385
7.06908,17.2018,1,0.872385
7.06896,17.2015,1,0.872385
7.06883,17.2012,1,0.872385
7.06871,17.2009,1,0.872385
7.06858,17.2006,1,0.872385
7.06846,17.2003,1,0.872385
7.06834,17.2,1,0.872385
7.06821,17.1997,1,0.872385
7.06809,17.1995,1,0.872385
7.06797,17.1992,1,0.872385
7.06784,17.1989,1,0.872385
7.06772,17.1986,1,0.872385
7.06759,17.1983,1,0.872385
7.06747,17.198,1,0.872385
7.06735,17.1977,1,0.872385
7.06722,17.1974,1,0.872385
7.0671,17.1971,1,0.872385
7.06697,17.1968,1,0.872385
7.06685,17.1965,1,0.872385
7.06673,17.1962,1,0.872385
7.0666,17.196,1,0.872385
7.06648,17.1957,1,0.872385
7.06636,17.1954,1,0.872385
7.06623,17.1951,1,0.872385
7.06611,17.1948,1,0.872385
7.06598,17.1945,1,0.872385
7.06586,17.1942,1,0.872385
7.06574,17.1939,1,0.872385
7.06561,17.1936,1,0.872385
7.06549,17.1933,1,0.872385
7.06537,17.193,1,0.872385
7.06524,17.1927,1,0.872385
7.06512,17.1925,1,0.872385
7.06499,17.1922,1,0.872385
7.06487,17.1919,1,0.872385
7.06475,17.1916,1,0.872385
7.06462,17.1913,1,0.872385
7.0645,17.191,1,0.872385
7.06437,17.1907,1,0.872385
7.06425,17.1904,1,0.872385
7.06413,17.1901,1,0.872385
7.064,17.1898,1,0.872385
7.06388,17.1895,1,0.872385
7.06376,17.1892,1,0.872385
7.06363,17.189,1,0.872385
7.06351,17.1887,1,0.872385
7.06338,17.1884,1,0.872385
7.06326,17.1881,1,0.872385
7.06314,17.1878,1,0.872385
7.06301,17.1875,1,0.872385
7.06289,17.1872,1,0.872385
7.06277,17.1869,1,0.872385
7.06264,17.1866,1,0.872385
7.06252,17.1863,1,0.872385
7.06239,17.186,1,0.872385
7.06227,17.1857,1,0.872385
7.06215,17.1855,1,0.872385
7.06202,17.1852,1,0.872385
7.0619,17.1849,1,0.872385
7.06178,17.1846,1,0.872385
7.06165,17.1843,1,0.872385
7.06153,17.184,1,0.872385
7.0614,17.1837,1,0.872385
7.06128,17.1834,1,0.872385
7.06116,17.1831,1,0.872385
7.06103,17.1828,1,0.872385
7.06091,17.1825,1,0.872385
7.06079,17.1823,1,0.872385
7.06066,17.182,1,0.872385
7.06054,17.1817,1,0.872385
7.06041,17.1814,1,0.872385
7.06029,17.1811,1,0.872385
7.06017,17.1808,1,0.872385
7.06004,17.1805,1,0.872385
7.05992,17.1802,1,0.872385
7.0598,17.1799,1,0.872385
7.05967,17.1796,1,0.872385
7.05955,17.1793,1,0.872385
7.05943,17.179,1,0.872385
7.0593,17.1788,1,0.872385
7.05918,17.1785,1,0.872385
7.05905,17.1782,1,0.872385
7.05893,17.1779,1,0.872385
7.05881,17.1776,1,0.872385
7.05868,17.1773,1,0.872385
7.05856,17.177,1,0.872385
7.05844,17.1767,1,0.872385
7.05831,17.1764,1,0.872385
7.05819,17.1761,1,0.872385
7.05806,17.1758,1,0.872385
7.05794,17.1755,1,0.872385
7.05782,17.1753,1,0.872385
7.05769,17.175,1,0.872385
7.05757,17.1747,1,0.872385
7.05745,17.1744,1,0.872385
7.05732,17.1741,1,0.872385
7.0572,17.1738,1,0.872385
7.05708,17.1735,1,0.874477
7.05695,17.1732,1,0.874477
7.05683,17.1729,1,0.874477
7.0567,17.1726,1,0.874477
7.05658,17.1723,1,0.874477
7.05646,17.1721,1,0.874477
7.05633,17.1718,1,0.874477
7.05621,17.1715,1,0.874477
7.05609,17.1712,1,0.874477
7.05596,17.1709,1,0.874477
7.05584,17.1706,1,0.874477
7.05572,17.1703,1,0.874477
7.05559,17.17,1,0.874477
7.05547,17.1697,1,0.874477
7.05535,17.1694,1,0.874477
7.05522,17.1691,1,0.874477
7.0551,17.1689,1,0.874477
7.05497,17.1686,1,0.874477
7.05485,17.1683,1,0.874477
7.05473,17.168,1,0.874477
7.0546,17.1677,1,0.874477
7.05448,17.1674,1,0.874477
7.05436,17.1671,1,0.874477
7.05423,17.1668,1,0.874477
7.05411,17.1665,1,0.874477
7.05399,17.1662,1,0.874477
7.05386,17.1659,1,0.874477
7.05374,17.1656,1,0.874477
7.05361,17.1654,1,0.874477
7.05349,17.1651,1,0.874477
7.05337,17.1648,1,0.874477
7.05324,17.1645,1,0.874477
7.05312,17.1642,1,0.874477
7.053,17.1639,1,0.874477
7.05287,17.1636,1,0.874477
7.05275,17.1633,1,0.874477
7.05263,17.163,1,0.874477
7.0525,17.1627,1,0.874477
7.05238,17.1624,1,0.874477
7.05226,17.1622,1,0.874477
7.05213,17.1619,1,0.874477
7.05201,17.1616,1,0.874477
7.05189,17.1613,1,0.874477
7.05176,17.161,1,0.874477
7.05164,17.1607,1,0.874477
7.05151,17.1604,1,0.874477
7.05139,17.1601,1,0.874477
7.05127,17.1598,1,0.874477
7.05114,17.1595,1,0.874477
7.05102,17.1592,1,0.874477
7.0509,17.159,1,0.874477
7.05077,17.1587,1,0.874477
7.05065,17.1584,1,0.874477
7.05053,17.1581,1,0.874477
7.0504,17.1578,1,0.874477
7.05028,17.1575,1,0.874477
7.05016,17.1572,1,0.874477
7.05003,17.1569,1,0.874477
7.04991,17.1566,1,0.874477
7.04979,17.1563,1,0.874477
7.04966,17.156,1,0.874477
7.04954,17.1558,1,0.874477
7.04941,17.1555,1,0.874477
7.04929,17.1552,1,0.874477
7.04917,17.1549,1,0.874477
7.04904,17.1546,1,0.874477
7.04892,17.1543,1,0.874477
7.0488,17.154,1,0.874477
7.04867,17.1537,1,0.874477
7.04855,17.1534,1,0.874477
7.04843,17.1531,1,0.874477
7.0483,17.1528,1,0.874477
7.04818,17.1526,1,0.874477
7.04806,17.1523,1,0.874477
7.04793,17.152,1,0.874477
7.04781,17.1517,1,0.874477
7.04769,17.1514,1,0.874477
7.04756,17.1511,1,0.874477
7.04744,17.1508,1,0.874477
7.04732,17.1505,1,0.874477
7.04719,17.1502,1,0.874477
7.04707,17.1499,1,0.874477
7.04695,17.1496,1,0.874477
7.04682,17.1494,1,0.874477
7.0467,17.1491,1,0.874477
7.04658,17.1488,1,0.874477
7.04645,17.1485,1,0.874477
7.04633,17.1482,1,0.874477
7.0462,17.1479,1,0.874477
7.04608,17.1476,1,0.874477
7.04596,17.1473,1,0.874477
7.04583,17.147,1,0.874477
7.04571,17.1467,1,0.874477
7.04559,17.1464,1,0.874477
7.04546,17.1462,1,0.874477
7.04534,17.1459,1,0.874477
7.04522,17.1456,1,0.874477
7.04509,17.1453,1,0.874477
7.04497,17.145,1,0.874477
7.04485,17.1447,1,0.874477
7.04472,17.1444,1,0.874477
7.0446,17.1441,1,0.874477
7.04448,17.1438,1,0.874477
7.04435,17.1435,1,0.874477
7.04423,17.1432,1,0.874477
